sys_util,NOFILTER,FILTER_90%,FILTER_99%,FILTER_99.9%
0.1,1.0,1.0,1.0,1.0
0.7000000000000001,0.98,1.0,1.0,1.0
0.9,0.009999999999999998,0.029999999999999995,0.05,0.05
1.0,0.0,0.0,0.0,0.0
0.8,0.4740932642487047,0.6398963730569951,0.6580310880829012,0.6580310880829012
0.6,1.0,1.0,1.0,1.0
0.4,1.0,1.0,1.0,1.0
0.5,1.0,1.0,1.0,1.0
0.2,1.0,1.0,1.0,1.0
0.30000000000000004,1.0,1.0,1.0,1.0
