sys_util,NOFILTER,FILTER_90%,FILTER_99%,FILTER_99.9%
0.7000000000000001,0.029999999999999975,0.03999999999999998,0.04999999999999999,0.04999999999999999
0.5,0.48320413436692505,0.4315245478036177,0.4315245478036177,0.4315245478036177
0.9,0.0,0.0,0.0,0.0
0.1,0.8870056497175142,0.8700564971751412,0.8700564971751412,0.8700564971751412
0.6,0.42744063324538256,0.39841688654353563,0.39841688654353563,0.39841688654353563
0.30000000000000004,0.6276595744680851,0.5877659574468083,0.5877659574468083,0.5877659574468083
1.0,0.0,0.0,0.0,0.0
0.2,0.8052434456928838,0.7790262172284644,0.7790262172284644,0.7790262172284644
0.8,0.0,0.0,0.0,0.0
0.4,0.5942408376963354,0.5549738219895284,0.5549738219895284,0.5549738219895284
