sys_util,NOFILTER,FILTER_90%,FILTER_99%,FILTER_99.9%
0.4,1.0,1.0,1.0,1.0
0.30000000000000004,1.0,1.0,1.0,1.0
0.1,1.0,1.0,1.0,1.0
0.7000000000000001,0.8827160493827161,0.9382716049382716,0.9382716049382716,0.9382716049382716
0.6,1.0,1.0,1.0,1.0
0.9,0.0,0.0,0.0,0.0
0.8,0.43832020997375326,0.6115485564304466,0.616797900262467,0.616797900262467
0.5,1.0,1.0,1.0,1.0
1.0,0.0,0.0,0.0,0.0
0.2,1.0,1.0,1.0,1.0
