sys_util,NOFILTER,FILTER_90%,FILTER_99%,FILTER_99.9%
0.2,0.8461538461538459,0.8413461538461537,0.8461538461538459,0.8461538461538459
0.4,0.7854545454545454,0.7709090909090909,0.7709090909090909,0.7709090909090909
0.5,0.6950146627565984,0.6744868035190607,0.6744868035190607,0.6744868035190607
0.6,0.6016042780748663,0.5935828877005349,0.5935828877005349,0.5935828877005349
0.1,0.9259259259259259,0.9259259259259259,0.9259259259259259,0.9259259259259259
0.30000000000000004,0.80078125,0.79296875,0.79296875,0.79296875
0.7000000000000001,0.2811594202898552,0.32463768115942043,0.3304347826086952,0.3333333333333331
0.9,0.0,0.0,0.0,0.0
0.8,0.009999999999999998,0.039999999999999994,0.039999999999999994,0.039999999999999994
1.0,0.0,0.0,0.0,0.0
