sys_util,NOFILTER,FILTER_90%,FILTER_99%,FILTER_99.9%
0.6,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0
0.2,0.43157894736842095,0.41578947368421054,0.42105263157894735,0.42105263157894735
0.30000000000000004,0.2848101265822783,0.2753164556962024,0.2753164556962024,0.2753164556962024
0.7000000000000001,0.0,0.0,0.0,0.0
0.9,0.0,0.0,0.0,0.0
0.4,0.10344827586206896,0.0896551724137931,0.09655172413793102,0.09655172413793102
0.8,0.0,0.0,0.0,0.0
0.5,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999998
0.1,0.4689119170984456,0.4689119170984456,0.4689119170984456,0.4689119170984456
