sys_util,NOFILTER,FILTER_90%,FILTER_99%,FILTER_99.9%
0.5,1.0,1.0,1.0,1.0
0.9,0.0,0.0,0.0,0.0
0.1,1.0,1.0,1.0,1.0
0.2,1.0,1.0,1.0,1.0
0.7000000000000001,0.94,0.97,0.97,0.97
1.0,0.0,0.0,0.0,0.0
0.30000000000000004,1.0,1.0,1.0,1.0
0.4,1.0,1.0,1.0,1.0
0.8,0.009803921568627449,0.049019607843137254,0.06862745098039216,0.06862745098039216
0.6,1.0,1.0,1.0,1.0
