sys_util,NOFILTER,FILTER_90%,FILTER_99%,FILTER_99.9%
0.8,0.5142118863049101,0.6227390180878559,0.6279069767441856,0.6279069767441856
0.5,1.0,1.0,1.0,1.0
0.6,1.0,1.0,1.0,1.0
0.4,1.0,1.0,1.0,1.0
0.2,1.0,1.0,1.0,1.0
0.30000000000000004,1.0,1.0,1.0,1.0
0.7000000000000001,0.9217391304347826,0.9565217391304348,0.9652173913043478,0.9652173913043478
0.9,0.009999999999999998,0.019999999999999997,0.05999999999999999,0.05999999999999999
1.0,0.0,0.0,0.0,0.0
0.1,1.0,1.0,1.0,1.0
