sys_util,NOFILTER,FILTER_90%,FILTER_99%,FILTER_99.9%
0.6,1.0,1.0,1.0,1.0
0.2,1.0,1.0,1.0,1.0
0.1,1.0,1.0,1.0,1.0
0.4,1.0,1.0,1.0,1.0
0.9,0.009999999999999998,0.029999999999999995,0.039999999999999994,0.05
0.8,0.5809018567639254,0.6816976127320961,0.6896551724137931,0.694960212201592
0.7000000000000001,0.8933333333333333,0.92,0.92,0.92
1.0,0.0,0.0,0.0,0.0
0.5,1.0,1.0,1.0,1.0
0.30000000000000004,1.0,1.0,1.0,1.0
