sys_util,NOFILTER,FILTER_90%,FILTER_99%,FILTER_99.9%
1.0,0.0,0.0,0.0,0.0
0.1,1.0,1.0,1.0,1.0
0.7000000000000001,0.98,0.99,1.0,1.0
0.2,1.0,1.0,1.0,1.0
0.8,0.62707182320442,0.7651933701657455,0.773480662983425,0.773480662983425
0.4,1.0,1.0,1.0,1.0
0.5,1.0,1.0,1.0,1.0
0.9,0.08056872037914692,0.15639810426540282,0.16113744075829384,0.16113744075829384
0.30000000000000004,1.0,1.0,1.0,1.0
0.6,1.0,1.0,1.0,1.0
