sys_util,NOFILTER,FILTER_90%,FILTER_99%,FILTER_99.9%
0.7000000000000001,0.9313725490196079,0.9803921568627451,0.9803921568627451,0.9803921568627451
0.1,1.0,1.0,1.0,1.0
0.9,0.02127659574468085,0.0851063829787234,0.09929078014184398,0.09929078014184398
0.6,1.0,1.0,1.0,1.0
1.0,0.0,0.0,0.0,0.0
0.4,1.0,1.0,1.0,1.0
0.2,1.0,1.0,1.0,1.0
0.5,1.0,1.0,1.0,1.0
0.30000000000000004,1.0,1.0,1.0,1.0
0.8,0.532467532467532,0.6909090909090913,0.7038961038961039,0.7064935064935064
