sys_util,NORMAL,NOFILTER,FILTER,SOFTWARE,SHERLOC
0.8,1.0,0.0,0.0,0.0,0.0
0.7000000000000001,1.0,0.0,0.0,0.0,0.0
0.1,1.0,0.252808988764045,0.24719101123595497,1.0,0.3567415730337077
0.2,1.0,0.16606498194945846,0.16245487364620934,1.0,0.23104693140794225
0.6,1.0,0.0,0.0,0.5725593667546178,0.007915567282321893
0.30000000000000004,1.0,0.06091370558375633,0.06091370558375633,1.0,0.14720812182741108
0.9,0.6804733727810651,0.0,0.0,0.0,0.0
0.4,1.0,0.017391304347826087,0.017391304347826087,1.0,0.0782608695652174
1.0,0.039999999999999994,0.0,0.0,0.0,0.0
0.5,1.0,0.019999999999999997,0.019999999999999997,1.0,0.039999999999999994
