sys_util,NORMAL,NOFILTER,FILTER,SOFTWARE,SHERLOC
0.1,1.0,1.0,1.0,1.0,1.0
0.30000000000000004,1.0,1.0,1.0,1.0,1.0
0.5,1.0,1.0,1.0,1.0,1.0
0.7000000000000001,1.0,0.99,1.0,0.0,1.0
0.4,1.0,1.0,1.0,1.0,1.0
0.2,1.0,1.0,1.0,1.0,1.0
0.9,0.5116279069767445,0.007751937984496121,0.0645994832041344,0.0,0.05426356589147285
0.6,1.0,1.0,1.0,0.4232804232804232,1.0
1.0,0.0,0.0,0.0,0.0,0.0
0.8,1.0,0.4961240310077521,0.6020671834625323,0.0,0.6149870801033592
