sys_util,NORMAL,NOFILTER,FILTER,SOFTWARE,SHERLOC
0.1,1.0,1.0,1.0,1.0,1.0
0.7000000000000001,1.0,0.98,1.0,0.0,1.0
0.9,0.4649350649350648,0.012987012987012969,0.05454545454545454,0.0,0.04675324675324676
1.0,0.0,0.0,0.0,0.0,0.0
0.8,0.9868073878627969,0.4274406332453827,0.6253298153034301,0.0,0.6042216358839049
0.6,1.0,1.0,1.0,0.33717579250720453,1.0
0.4,1.0,1.0,1.0,1.0,1.0
0.5,1.0,1.0,1.0,1.0,1.0
0.2,1.0,1.0,1.0,1.0,1.0
0.30000000000000004,1.0,1.0,1.0,1.0,1.0
