sys_util,NORMAL,NOFILTER,FILTER,SOFTWARE,SHERLOC
0.8,0.98,0.009999999999999998,0.019999999999999997,0.0,0.05999999999999999
0.7000000000000001,1.0,0.2722371967654987,0.32345013477088963,0.0,0.601078167115904
0.9,0.43421052631578955,0.0,0.0,0.0,0.0
0.5,1.0,0.7435064935064933,0.7272727272727275,1.0,0.844155844155844
0.6,1.0,0.6353591160220995,0.6270718232044197,0.3453038674033148,0.7955801104972372
0.30000000000000004,1.0,0.903448275862069,0.896551724137931,1.0,0.9655172413793104
0.4,1.0,0.8546255506607929,0.8237885462555066,1.0,0.8986784140969163
1.0,0.0,0.0,0.0,0.0,0.0
0.2,1.0,0.8858695652173914,0.8641304347826086,1.0,0.967391304347826
0.1,1.0,0.95,0.95,1.0,0.97
