sys_util,NORMAL,NOFILTER,FILTER,SOFTWARE,SHERLOC
0.2,1.0,0.9206349206349206,0.9126984126984127,1.0,0.9682539682539683
0.30000000000000004,1.0,0.8571428571428571,0.8472906403940886,1.0,0.9261083743842364
0.4,1.0,0.829694323144105,0.8209606986899565,1.0,0.8951965065502183
0.7000000000000001,1.0,0.39577836411609496,0.4248021108179419,0.0,0.6200527704485487
0.6,1.0,0.6339522546419099,0.6419098143236079,0.580901856763926,0.7851458885941645
1.0,0.0,0.0,0.0,0.0,0.0
0.1,1.0,0.9083969465648855,0.9083969465648855,1.0,0.9618320610687023
0.9,0.6487252124645888,0.0,0.0,0.0,0.0
0.8,1.0,0.044,0.08400000000000003,0.0,0.2
0.5,1.0,0.7576791808873719,0.7474402730375428,1.0,0.8464163822525597
