RTA_DELTA,RTA_NORM,sys_util
0.0,0.5000000000000003,1.0
0.0,0.98,0.25
0.0,0.5000000000000003,2.0
0.0,0.5000000000000003,1.75
0.0,0.5284974093264234,0.75
0.0,0.5000000000000003,1.5
0.0,0.7320261437908496,0.5
0.0,0.5000000000000003,1.25
