sys_util,NORMAL,NOFILTER,FILTER,SOFTWARE,SHERLOC
0.5,1.0,1.0,1.0,0.99,1.0
1.0,0.0,0.0,0.0,0.0,0.0
0.9,0.19591836734693882,0.0,0.004081632653061225,0.0,0.004081632653061225
0.2,1.0,1.0,1.0,1.0,1.0
0.30000000000000004,1.0,1.0,1.0,1.0,1.0
0.6,1.0,1.0,1.0,0.10344827586206896,1.0
0.1,1.0,1.0,1.0,1.0,1.0
0.7000000000000001,1.0,0.94,0.98,0.0,0.99
0.8,0.9778393351800554,0.19390581717451524,0.3684210526315788,0.0,0.3684210526315789
0.4,1.0,1.0,1.0,1.0,1.0
