RTA_DELTA,RTA_NORM,sys_util
0.0,0.5000000000000003,1.25
0.0,0.995,0.25
0.0,0.5000000000000003,1.0
0.0,0.7305194805194809,0.75
0.0,0.5000000000000003,2.0
0.0,0.5000000000000003,1.5
0.0,0.885,0.5
0.0,0.5000000000000003,1.75
