RTA_DELTA,RTA_NORM,sys_util
0.0,0.5000000000000003,1.5
0.0,0.5000000000000003,1.0
0.0,0.5207253886010365,0.75
0.0,0.97,0.25
0.0,0.5000000000000003,2.0
0.0,0.5000000000000003,1.75
0.0,0.5000000000000003,1.25
0.0,0.6939393939393941,0.5
